id;datasetid;datasetname;type;modified;language;license;rightsholder;accessrights;bibliographiccitation;references;institutionid;institutioncode;ownerinstitutioncode;basisofrecord;informationwithheld;datageneralizations;scientificname;taxonrank;ocurrenceid;catalognumber;othercatalognumbers;recordedby;organismquantity;organismquantitytype;sex;lifestage;reproductivecondition;behaviour;establishmentmeans;occurrencestatus;occurrenceremarks;parenteventid;eventid;yeareventdate;montheventdate;dayeventdate;verbatimeventdate;eventtime;samplingprotocol;samplingsizevalue;samplingsizeunit;samplingeffort;habitat;stateprovince;county;municipality;waterbody;island;minimumdepthinmeters;maximumdepthinmeters;minimumelevationinmeters;maximumelevationinmeters;georeferenceremarks;identifiedby;dateidentified;identverificationstatus;identificationremarks;geodeticdatum;decimallatitude;decimalLongitude;country
ae95d159-94bf-4600-9a18-d9d67fd49add;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/ae95d159-94bf-4600-9a18-d9d67fd49add;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;ae95d159-94bf-4600-9a18-d9d67fd49add;LEP000292;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;900;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7f2f73da-d1f8-407b-af3e-65d970721ca9;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7f2f73da-d1f8-407b-af3e-65d970721ca9;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;7f2f73da-d1f8-407b-af3e-65d970721ca9;LEP000293;;;;;;;;;;;Gómez de Aizpúrua, 1983;;;1983;5;30;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1000;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
d753dadb-81e8-4d51-aeb7-ee7ecf8fdce0;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/d753dadb-81e8-4d51-aeb7-ee7ecf8fdce0;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;d753dadb-81e8-4d51-aeb7-ee7ecf8fdce0;LEP000139;;Yeray Monasterio;;;;;;;;;B.D. ZERYNTHIA;;;2016;5;25;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Urduña/Orduña;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
601bdda9-6369-4891-baee-87349bb37f3f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/601bdda9-6369-4891-baee-87349bb37f3f;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;601bdda9-6369-4891-baee-87349bb37f3f;LEP000140;;Yeray Monasterio;;;;;;;;;B.D. ZERYNTHIA;;;2016;6;1;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Orozko;;;;;710;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
806ff351-0372-459f-afe3-c8d57ae1451f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/806ff351-0372-459f-afe3-c8d57ae1451f;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;806ff351-0372-459f-afe3-c8d57ae1451f;LEP000141;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1976;5;30;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Alegría-Dulantzi;;;;;567;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
d1d8e5a4-832b-450c-83b3-6f7e9ddcb48b;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/d1d8e5a4-832b-450c-83b3-6f7e9ddcb48b;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;d1d8e5a4-832b-450c-83b3-6f7e9ddcb48b;LEP000142;;Javier Gastón;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1975;6;5;;;;;;;;Álava;Añana;Kuartango;;;;;606;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
06df5358-77ff-498b-9c00-599a140f0aa5;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/06df5358-77ff-498b-9c00-599a140f0aa5;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;06df5358-77ff-498b-9c00-599a140f0aa5;LEP000497;;Yeray Monasterio;;;;;;;;;B.D. ZERYNTHIA;;;2016;8;15;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Ubide;;;;;618;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
afa6d290-a6d2-458f-8436-1f32912a6a38;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/afa6d290-a6d2-458f-8436-1f32912a6a38;ejgv;GV;GV;HumanObservation;;;Euplagia quadripunctaria (Poda, 1761);Species;afa6d290-a6d2-458f-8436-1f32912a6a38;LEP000498;;Joserra Undagoitia;;;;;;;;;B.D. ZERYNTHIA;;;2016;8;15;;;;;;;;;;;;;;;522;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
de095041-dbe5-4fc7-be14-a940fdefe1d5;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/de095041-dbe5-4fc7-be14-a940fdefe1d5;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;de095041-dbe5-4fc7-be14-a940fdefe1d5;LEP000143;;Tomás Molina;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1998;6;17;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;735;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
be77a68f-6735-4edb-baf7-afbd4d52c3e1;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/be77a68f-6735-4edb-baf7-afbd4d52c3e1;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;be77a68f-6735-4edb-baf7-afbd4d52c3e1;LEP000144;;J. Lecumberri;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1976;6;13;;;;;;;;Álava;Gorbeialdea / Estribaciones del Gorbea;Zuia;;;;;627;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
524cfcba-4c13-4b9c-82bd-fc694c699c0f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/524cfcba-4c13-4b9c-82bd-fc694c699c0f;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;524cfcba-4c13-4b9c-82bd-fc694c699c0f;LEP000145;;José Ábalos;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1978;7;2;;;;;;;;Álava;Gorbeialdea / Estribaciones del Gorbea;Zigoitia;;;;;550;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
b440a206-3c8c-4d7a-8254-2c382922eb90;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/b440a206-3c8c-4d7a-8254-2c382922eb90;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;b440a206-3c8c-4d7a-8254-2c382922eb90;LEP000146;;J.M. Salazar;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1976;6;19;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;515;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
e4da8f6e-67c4-4cbe-97de-7ddc1c874203;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/e4da8f6e-67c4-4cbe-97de-7ddc1c874203;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;e4da8f6e-67c4-4cbe-97de-7ddc1c874203;LEP000147;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1975;6;5;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
0bed92f5-0989-4321-abeb-eb965f3a0c4a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/0bed92f5-0989-4321-abeb-eb965f3a0c4a;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;0bed92f5-0989-4321-abeb-eb965f3a0c4a;LEP000148;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1976;6;5;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
6e6058a6-13df-43e4-8f4c-043d763fd2f6;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/6e6058a6-13df-43e4-8f4c-043d763fd2f6;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;6e6058a6-13df-43e4-8f4c-043d763fd2f6;LEP000149;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1976;6;9;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7c1e6d12-846f-41c2-b011-e30b36469023;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7c1e6d12-846f-41c2-b011-e30b36469023;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;7c1e6d12-846f-41c2-b011-e30b36469023;LEP000150;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1981;5;30;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
8c1a1e89-283e-48d2-b258-9d993f89378a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/8c1a1e89-283e-48d2-b258-9d993f89378a;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;8c1a1e89-283e-48d2-b258-9d993f89378a;LEP000151;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1982;5;30;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
16fcaf1b-09fe-4bd5-8939-6fff826031c2;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/16fcaf1b-09fe-4bd5-8939-6fff826031c2;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;16fcaf1b-09fe-4bd5-8939-6fff826031c2;LEP000152;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1982;8;23;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
906a17c9-7b1b-4062-bb34-aac8bb5c919b;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/906a17c9-7b1b-4062-bb34-aac8bb5c919b;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;906a17c9-7b1b-4062-bb34-aac8bb5c919b;LEP000153;;Iñaki Martín;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1987;5;30;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;560;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7b9e42e8-13a8-4a39-98d0-ab02b6907357;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7b9e42e8-13a8-4a39-98d0-ab02b6907357;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;7b9e42e8-13a8-4a39-98d0-ab02b6907357;LEP000155;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1976;6;6;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Asparrena;;;;;638;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
e1d9e5c1-1389-4801-bcd4-dc787ecb0b13;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/e1d9e5c1-1389-4801-bcd4-dc787ecb0b13;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;e1d9e5c1-1389-4801-bcd4-dc787ecb0b13;LEP000156;;J.M. Salazar;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1978;6;5;;;;;;;;Álava;Añana;Erriberagoitia/Ribera Alta;;;;;770;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
aec581e3-eda0-4881-8f8a-698111d8fe8f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/aec581e3-eda0-4881-8f8a-698111d8fe8f;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;aec581e3-eda0-4881-8f8a-698111d8fe8f;LEP000157;;Rosa Asenjo;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1980;6;10;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Elburgo/Burgelu;;;;;558;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
46ce4e6a-4596-4fc4-8953-aff5aeac4d3a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/46ce4e6a-4596-4fc4-8953-aff5aeac4d3a;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;46ce4e6a-4596-4fc4-8953-aff5aeac4d3a;LEP000158;;Ibon de Olano;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1975;5;18;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Baños de Ebro/Mañueta;;;;;425;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
f06d937c-5ac4-46ed-b951-2d839514be07;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/f06d937c-5ac4-46ed-b951-2d839514be07;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;f06d937c-5ac4-46ed-b951-2d839514be07;LEP000159;;F. Carasa;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1977;8;19;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Baños de Ebro/Mañueta;;;;;425;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
5c5add2b-575d-4465-9fc2-fa83c6a7548a;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/5c5add2b-575d-4465-9fc2-fa83c6a7548a;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;5c5add2b-575d-4465-9fc2-fa83c6a7548a;LEP000160;;F. Carasa;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1981;5;24;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Baños de Ebro/Mañueta;;;;;425;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
56279834-d7a8-462a-91f1-3f78547b0ee2;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/56279834-d7a8-462a-91f1-3f78547b0ee2;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;56279834-d7a8-462a-91f1-3f78547b0ee2;LEP000161;;F. Carasa;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1981;5;31;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Baños de Ebro/Mañueta;;;;;425;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
1db851fa-d164-49ac-ba32-63444bc179f9;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/1db851fa-d164-49ac-ba32-63444bc179f9;ejgv;GV;GV;HumanObservation;;;Euphydryas aurinia (Rottemburg, 1775);Species;1db851fa-d164-49ac-ba32-63444bc179f9;LEP000162;;F. Carasa;;;;;;;;;Museo de Ciencias Naturales de Álava;;;1982;5;30;;;;;;;;Álava;Arabako Errioxa / Rioja Alavesa;Baños de Ebro/Mañueta;;;;;425;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
e048e0c4-627b-45c3-9e2f-c3d15f1874a3;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/e048e0c4-627b-45c3-9e2f-c3d15f1874a3;ejgv;GV;GV;HumanObservation;;;Lopinga achine (Scopoli, 1763);Species;e048e0c4-627b-45c3-9e2f-c3d15f1874a3;LEP000501;;J.M.Pérez de Ana;;;;;;;;;Monasterio et al., 2015;;;2011;6;20;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Urduña/Orduña;;;;;860;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
23e578bc-8abe-4c86-b027-29957ff81eba;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/23e578bc-8abe-4c86-b027-29957ff81eba;ejgv;GV;GV;HumanObservation;;;Lopinga achine (Scopoli, 1763);Species;23e578bc-8abe-4c86-b027-29957ff81eba;LEP000503;;Y. Monasterio, R. Escobés, J.M. Pérez de Ana;;;;;;;;;Monasterio et al., 2015;;;2011;7;2;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Urduña/Orduña;;;;;860;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
78ea1055-ddf0-4ec7-b09b-db9ccd6551c6;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/78ea1055-ddf0-4ec7-b09b-db9ccd6551c6;ejgv;GV;GV;HumanObservation;;;Lopinga achine (Scopoli, 1763);Species;78ea1055-ddf0-4ec7-b09b-db9ccd6551c6;LEP000504;;J.M.Pérez de Ana;;;;;;;;;B.D. ZERYNTHIA;;;2008;7;8;;;;;;;;Álava;Arabako Kantaurialdea / Cantábrica Alavesa;Ayala/Aiara;;;;;790;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
8652f99b-927e-42e3-a308-1e7c08e6ff6f;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/8652f99b-927e-42e3-a308-1e7c08e6ff6f;ejgv;GV;GV;HumanObservation;;;Lopinga achine (Scopoli, 1763);Species;8652f99b-927e-42e3-a308-1e7c08e6ff6f;LEP000506;;Y. Monasterio, R. Escobés, O. Moreno;;;;;;;;;Monasterio et al., 2015;;;2012;7;19;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Urduña/Orduña;;;;;860;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
c38b7f7b-a859-4062-9a9e-7a83bf96c311;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/c38b7f7b-a859-4062-9a9e-7a83bf96c311;ejgv;GV;GV;HumanObservation;;;Lopinga achine (Scopoli, 1763);Species;c38b7f7b-a859-4062-9a9e-7a83bf96c311;LEP000528;;Y. Monasterio & R. Escobés;;;;;;;;;Monasterio et al., 2015;;;2014;7;13;;;;;;;;Bizkaia;Arratia-Nerbioi / Arratia-Nervión;Urduña/Orduña;;;;;807;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
eddd88e4-67db-4bee-837e-1bd024bd3447;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/eddd88e4-67db-4bee-837e-1bd024bd3447;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;eddd88e4-67db-4bee-837e-1bd024bd3447;LEP000016;;;;;;;;;;;Gómez Bustillo & Fernández-Rubio, 1971;;;1967;7;25;;;;;;;;Álava;Arabako Mendialdea / Montaña Alavesa;Arraia-Maeztu;;;;;1055;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
7ab0061f-07d8-4a3b-98c6-9154964842b6;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/7ab0061f-07d8-4a3b-98c6-9154964842b6;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;7ab0061f-07d8-4a3b-98c6-9154964842b6;LEP000081;;;;;;;;;;;Gómez de Aizpúrua, 1988a;;;1988;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;1200;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
36e27454-cd96-4dc7-a8bf-a1a41887e1c6;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/36e27454-cd96-4dc7-a8bf-a1a41887e1c6;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;36e27454-cd96-4dc7-a8bf-a1a41887e1c6;LEP000086;;Jon Ugarte;;;;;;;;;B.D. ZERYNTHIA;;;2015;7;12;;;;;;;;Gipuzkoa;Debagoiena / Alto Deba;Oñati;;;;;1254;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
0ba00716-0c28-4274-a978-14ed6f3d5eb7;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/0ba00716-0c28-4274-a978-14ed6f3d5eb7;ejgv;GV;GV;HumanObservation;;;Parnassius apollo (Linnaeus, 1758);Species;0ba00716-0c28-4274-a978-14ed6f3d5eb7;LEP000091;;;;;;;;;;;Rosas et al., 1992;;;1982;;;El año de recolección del dato es probablemente anterior.;;;;;;;;;;;;;;;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
fa771dd4-8887-4daf-a4bb-9f1723d523f2;;Mariposas del País Vasco;Colección de observaciones;2022-03-01 11:12:37.0;spa;CC BY-SA 4.0;Gobierno Vasco;Acceso público####;;https://www.ingurumena.ejgv.euskadi.eus/ac84aBuscadorWar/observaciones/fa771dd4-8887-4daf-a4bb-9f1723d523f2;ejgv;GV;GV;HumanObservation;;;Eriogaster catax Linnaeus, 1758;Species;fa771dd4-8887-4daf-a4bb-9f1723d523f2;LEP000342;;Fernando de Juana;;;;;;;;;DE  JUANA, F., AEDO, Ó.  2021;;;2018;5;2;;;;;;;;Álava;Arabako Lautada / Llanada Alavesa;Vitoria-Gasteiz;;;;;552;;;;;;;EPSG:4326 WGS84;;;EspaÃ±a
